pais,regiao,uf,estado,municipio,bairro,endereco,nome_igreja,cnpj,canal_doacoes,contato,nome_paroco,vigarios_diaconos,diocese_arquidiocese,fonte_oficial,url_fonte,id_fonte,data_coleta,status_validacao,observacoes
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Taguatinga,"EQNM 38/40 AE 01 - M Norte, Taguatinga Norte, 72.145-520",Imaculada Conceição,,,Tel: (61) 3491-2140 | WhatsApp: (61) 3491-2140 | Email: imaculadamnorte@gmail.com | Facebook: https://www.facebook.com/amigosdaimaculada/?locale=pt_BR | Instagram: https://www.instagram.com/paroquiaimaculadamnorte/?hl=pt,Padre Lucas Felipe Andrade Lopes da Silva,Padre Mauro Angelino Baptista Epalanga; Amarildo Ferreira Éverton Dornelles,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/imaculada-conceicao/,583,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Taguatinga,"EQNL 6/8 Lote 2 AE, Taguatinga Norte, 72.155-515",Cristo Redentor,,,Tel: (61) 3562-7822 | WhatsApp: (61) 3562-7822 | Email: pc.redentor@uol.com.br | Facebook: https://www.facebook.com/paroquiacristoredentordf/?locale=pt_BR | Instagram: https://www.instagram.com/paroquiacristoredentordf/,Padre Pedro Rodriguez Garcia,Padre Marvin René Perez Garcia; Ubirajara Gusmão Sobrinho,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/cristo-redentor/,584,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Taguatinga,"Setor de Mansões de Taguatinga - Conj. 12 Área Especial 1, Taguatinga, 72.023-400",Imaculada Conceição de Maria,,,Tel: 61 3973-1492 | Email: Imaculadaconceicaodf@gmail.com,,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/imaculada-conceicao-de-maria/,585,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"EQNO 11/13 – Mod. A, Ceilândia, 72.255-510",Senhor Bom Jesus,,,Tel: 3032-3579 | Email: bomjesus.ceilandia@arquidiocesedebrasilia.org.br,Pe. Matteus Rogério Rezende de Souza,Pe. Francisco Randson Mourão de Sousa,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/senhor-bom-jesus/,587,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"QNM 29 Módulo K – Ceilândia Sul, 72.215-301",Santo Antônio,,,Tel: (61) 3373 3218 | Email: psantonio.ceilandia@gmail.com,Pe. Sérgio Correia da Silva,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santo-antonio/,586,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"QNN 1/3 AE Md. A, Ceilândia, 72.225-030",Santíssima Trindade,,,Tel: 61 3471 4358 | WhatsApp: 61 3471 4358 | Email: trindade.ceilandia@arquidiocesedebrasilia.org.br,PADRE GIVALDO DANTAS,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santissima-trindade-2/,588,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"QNM 30 Md. A – AE, Ceilândia, 72.210-300",Sagrado Coração de Jesus e Sao José,,,Email: parscjsj@gmail.com,Pe. Wellington Santos,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sagrado-coracao-de-jesus-e-sao-jose/,589,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"EQNP 12/16 AE E a H, Setor P Sul, Ceilândia, 72.231-535",São Pedro Apóstolo,,,Tel: 61 33773400 | WhatsApp: 61 33773400 | Email: Saopedro.ceilandia@arquidiocesebrasilia,Pe. Silvio Albertario,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-pedro-apostolo/,590,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"EQNP 09/13 AE E, F, G, H - P Norte - 72.240-560",São Marcos e São Lucas,,,Tel: (61) 3379 1100 | WhatsApp: ( 61 ) 98374 0093 | Email: smarcosslucas.ceilandia@arquidiocesedebrasilia.org.br,Frei Roberto Candido de Souza,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-marcos-e-sao-lucas/,591,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"QNQ 05 AE – Lt D, Ceilândia, 72.270-500",São José Operário,,,Tel: 61 33723649 | WhatsApp: 61 996754978,Pe. Nicolas Atangana,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-jose-operario-3/,592,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"QNO 20 conj. A lote A – ExpanS. do Setor O, Ceilândia, 72.260-200",São Francisco de Assis II,,,Tel: 61 3578-4006 | WhatsApp: 61 99634-6723 | Email: saofrancisco2.ceilandia@arquidiocesedebrasilia.org.br,Padre José Alves,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-francisco-de-assis-ii/,593,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"EQNM 07/09 Md. A – AE, Ceilândia Sul, 72.215-075",São Francisco de Assis I,,,,,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-francisco-de-assis-i/,594,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,EQNN 05/07 - Mód A - Ceilândia Norte - CEP 72.225-540,Ressurreição,,,Tel: (61) 3581-1046 | WhatsApp: (61) 3581-1046 / (61) 99962-8951 | Email: mabpressurreicao@yahoo.com.br,Pe. José Roberto Angelotto,Pe. Pablo dos Santos Alves Mendes,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/ressurreicao/,595,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"EQNP 14/18 AE Md. A- Setor P Sul, Ceilândia,72.231-551",Nossa Senhora Mãe da Divina Providência,,"Dízimo, Liturgia e tantas outras que, conforme as necessidades, foram ganhando forma e corpo, fazendo assim com que a Paróquia",Tel: (61) 3377-7272 | WhatsApp: (61) 3377-7272 | Email: paroquiansmdp@gmail.com | Facebook: https://www.facebook.com/pnsmdppascom/?locale=pt_BR | Instagram: https://www.instagram.com/pnsmdp/,Padre Everaldo Bispo da Silva,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-mae-da-divina-providencia/,596,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"QNN 30 Md. A AE – Sul, Ceilândia, 72.220-301",Nossa Senhora do Perpétuo Socorro,,,Tel: 61 3376-1423 | WhatsApp: 61 98638-1254 | Email: NSPERPETUO.CEILANDIA@ARQUIDIOCESEDEBRASILIA.ORG.BR,PE. RUBENS MORAIS GOMES,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-do-perpetuo-socorro/,597,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"Cond.Privê Rua 01 AE 01, Ceilândia, 72.268-000",Nossa Senhora de Lourdes,,,Tel: 61 3375-2612 | WhatsApp: 61 993790258,Padre Rafael Pinheiro Rodrigues,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-de-lourdes-2/,598,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"EQNM 21/23 – Mód. A – S/N, Ceilândia",Nossa Senhora da Natividade,,,Tel: 61 3965-3479 | WhatsApp: 61 98123-0116 | Email: Nsnatividade.ceilandia@arquidiocesedebrasilia.org.br,Pe. Lucas da Silva Mariano Meneses,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-natividade/,600,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"QNO 18 Cj. A lote 1 e 12, Ceilândia, 72.260-180",Nossa Senhora da Paz,,,Tel: (61) 3371-9687 | WhatsApp: (61) 3371-9687 | Email: nspaz.ceilandia@arquidiocesedebrasilia.org.br,Pe. Alan Régis Ferreira de Almeida,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-paz/,599,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"EQNM 03/05 Md. A – AE, Ceilândia Sul, 72.215-035",Nossa Senhora da Glória,,,Tel: (61) 3581-1396 | WhatsApp: (61) 3581-1396 | Email: nsgloria.ceilandia@arquidiocesedebrasilia.org.br,Pe. João Roberto Oliveira de Toledo,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-gloria/,601,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"EQNP 32/36 - Mód. A, P Sul, Ceilândia, 72.236-541",Nossa Senhora da Assunção,,,Tel: (61) 9 9844 0783 | WhatsApp: (61) 9 9844 0783 | Email: nsassuncao.ceilandia@arquidiocesedebrasilia.org.br,Pe. Veranildo Ferreira da Silva,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-assuncao/,602,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Gama,"Setor de Expansão Conjunto D 03 Área Especial - Gama, Brasília - DF, 70430-260",Santíssima Trindade,,,Tel: 3385-0521 | WhatsApp: 99851-0777,Pe. Marcelino Sotaridona Secherita,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santissima-trindade-3/,604,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Ceilândia,"EQNP 24/28 Mód. B, Ceilândia Sul, 72.235-532",Cristo Rei,,,Tel: (61) 3376-0101 | WhatsApp: (61) 3376-0101 | Email: cristorei.ceilandia@arquidiocesedebrasilia.org.br,Pe. Marcos Fernando de Oliveira,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/cristo-rei/,603,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Gama,"Praça 1 Bl. B - Setor Sul, Gama, 72.411-100",São João Batista,,,Tel: 3556-1738 | WhatsApp: 99191-2550,"Padre Sabinus Geta Lewar, SVD.",,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-joao-batista-2/,606,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Gama,"Área Especial 2 Praça 2 - Setor Leste, Gama, 72.460-110",São Sebastião,,,Tel: 61. 34841500 | WhatsApp: 61. 34841500,Pe. José Roberto de Oliveira Filho,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-sebastiao-2/,605,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Gama,"EQ 4/6 AE, Setor Leste, Gama, 72.450-045",Nossa Senhora do Carmo,,,Tel: 3384-4235 | WhatsApp: 3384-4235,Padre Warley Alves Batista,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-do-carmo-3/,607,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Gama,"AE 4 Bl. B Setor Sul, Gama, 72.415-040",Nossa Senhora de Fátima,,,WhatsApp: (61) 982371705 | Email: pascomfatima02@gmail.com,"Pe. Enésio Severino da Silva, SJC,",,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-de-fatima-3/,608,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Gama,"AE 02 lote 8 - Setor Central, Gama, 72.405-025",Nossa Senhora da Conceição,,,Tel: 6135566473,Pe. Jomelito Ferreira de Melo,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-conceicao/,609,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Gama,Gama,"Avenida Contorno, Vila Roriz, Setor Oeste, Região Geográfica Imediata do Distrito Federal, Região Centro-Oeste",Nossa Senhora Aparecida,,,Tel: 6135438083 | Email: nsaparecida.gama@arquidiocesedebrasilia.org.br,Pe. José Henrique de Matos Félix,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-aparecida/,610,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Gama,"End.:EQ 26/29 Setor Oeste, Gama,72.420-265",Nossa Senhora Auxiliadora dos Cristãos,,,Tel: 34845757,Pe. José Luiz Fontenele Portela,Pe. Alexis Ramon Rodrigues Batista,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-auxiliadora-dos-cristaos/,611,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Grande Colorado,"DF 150 Km 2,5 Cond Jardim Europa II Mód. “O” Lotes 34 e 36, Grande Colorado – 73.105-904",Nossa Senhora das Graças,,,Tel: (61) 3877-5351 | Email: pnsg.grandecolorado@gmail.com,Padre Antônio Edmilson Aires,Edson Batista Nascimento,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-das-gracas-2/,612,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Sobradinho,"AE 01 Q. 13 Cj. A, Área Reservada 1-2, Sobradinho, 73.040-130",Nossa Senhora da Imaculada Conceição,,,Tel: (61) 3256-0301 | Email: p.imaculadaconceicao@gmail.com,Padre Manuel Pérez Candela,Guilhermo Alveiro Gallo Gallo,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-da-imaculada-conceicao/,615,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Granja do Torto,"Setor SRA (Weslian Roriz) - A/E, Nº 45 - Granja do Torto/DF • CEP: 70.636-001",Nossa Senhora de Fátima,,,Tel: 61 3468-7210 | WhatsApp: 61 99559-6731 | Email: pfatima@pop.com.br | Facebook: https://www.facebook.com/pnsradefatima.granjadotorto.5/ | Instagram: https://www.instagram.com/pnsfatima.gt/,Padre Luiz Carlos Ferreira Lima,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-de-fatima-4/,613,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Sobradinho,"Q. 04 AE 02, Sobradinho, 73.045-620",Bom Jesus dos Migrantes,,,Tel: (61) 3047- 6546 | WhatsApp: 9 9633-3778 | Email: paroquiabjm@hotmail.com,Nivaldo Feliciano Silva,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/bom-jesus-dos-migrantes/,618,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Sobradinho,"Q. 08 A.E. S/N, Sobradinho, 73.065-620",Nossa Senhora do Rosário de Fátima,,,Email: secretaria@nsrf.com.br,Padre Josias Vieira Dos Santos,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-do-rosario-de-fatima/,614,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Sobradinho,"Quadra 9 Área Especial 1,Lote 43, Engenho velho, Fercal, Sobradinho DF, 73.150-025",Nossa Senhora Aparecida – Fercal,,,Tel: (61) 3483-1103 | WhatsApp: (61) 3483-1103 | Email: paroquiansafercal@gmail.com,Pe. Danny Miguel Cuenca Cajamarca,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-aparecida-2/,616,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Sobradinho,"QMS 14 Lote 5 – Cond. Mini-chácaras – Setor de Mansões, Sobradinho, 73.080-000",São Mateus,,,Email: paroquiasaomateusdf@gmail.com,Padre Edinaldo Castro,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-mateus/,619,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Sobradinho,"Condomínio Bela Vista Serrana Mod. 09, A/E 1 e 2, Nova colina II- CEP: 73.680-379 -Sobradinho/DF",Divino Espírito Santo,,,Tel: 61 3591-7258 | Email: secretariapdesanto@gmail.com,Pe. Jobson Jeder Gomes,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/divino-espirito-santo-3/,617,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Sobradinho,"AR 5 Área Especial 02, Sobradinho II, 73.060-500",São José Esposo de Maria,,,Tel: 61 34831584 | WhatsApp: (61) 3483-1584 | Email: secretariadaparoquia2009@hotmail.com,Sérgio Luiz Pereira de Sousa,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-jose-esposo-de-maria/,620,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Sobradinho,"Núcleo Rural Lago Oeste – Rua 09 chác. 202, Mód “C”, Sobradinho II, 73.100-270",Nossa Senhora Mãe dos Migrantes,,,Email: paroquianam.migrantes@gmail.com,,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-mae-dos-migrantes/,621,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Sobradinho,"Rodovia DF 150 Km 5, Condomínio Morada, Lotes 33/37, Sobradinho II, 73.080-000",Nossa Senhora Aparecida (Contagem),,,Tel: (61) 3972-5667,Padre José Vicente Damasceno,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/nossa-senhora-aparecida-engenho/,622,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Samambaia,"QN 311 conj. 5 lotes1/2, Samambaia, 72.307-005",Santo Inácio de Loyola – Samambaia,,,Tel: (61) 4102-8924 | Email: psiloyoladf@gmail.com,Padre : Ederivaldo Guerra Santos,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santo-inacio-de-loyola/,623,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Samambaia,"QS 304 conj. 05 lote 1/3, Samambaia, 72.314-705",Santa Luzia,,,Tel: (61) 3041-0022,"Pe. Fernando Mizael Barbosa, Bta.",,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/santa-luzia/,624,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Santa Maria,"QR 402 A. E. N° 01, Santa Maria, 72.502-600",São José,,,Tel: 61 3393-8450 | WhatsApp: 61 99163-5383 | Email: saojosesantamaria@arquidiocesedebrasilia.org.br,Padre Beatus Peter Kilawe,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-jose-3/,625,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
Brasil,Centro-Oeste,DF,Distrito Federal,Brasília,Samambaia,"QS 405 Cj. G Lotes 1 a 4, Samambaia, 72.370-058",São João Evangelista,,,Tel: 3359-1618 | WhatsApp: 3359-1618,Padre Moacyr Gondim Nogueira Neto,,Arquidiocese de Brasília,Arquidiocese de Brasília - GeoDirectory API,https://arqbrasilia.com.br/todas_paroquias/sao-joao-evangelista/,626,2026-06-07,coletado_de_fonte_oficial; pendente_enriquecimento_cnpj_doacoes,Campos CNPJ/doações/paróco ficam vazios quando a fonte oficial não publica o dado estruturado.
